timestamp,open,high,low,close,volume,datetime
1713169800000,66185.7,66457.88,66184.75,66367.95,524.59432,2024-04-15 08:30:00
1713170700000,66367.96,66386.22,66167.64,66287.21,223.15317,2024-04-15 08:45:00
1713171600000,66287.22,66300.0,66119.12,66257.97,293.46219,2024-04-15 09:00:00
1713172500000,66257.97,66867.07,66242.85,66644.51,655.64741,2024-04-15 09:15:00
1713173400000,66644.5,66757.0,66512.0,66712.14,553.38119,2024-04-15 09:30:00
1713174300000,66712.14,66785.83,66546.33,66578.39,615.23904,2024-04-15 09:45:00
1713175200000,66578.39,66646.18,66450.68,66545.24,308.54634,2024-04-15 10:00:00
1713176100000,66545.25,66579.2,66378.03,66477.0,467.41114,2024-04-15 10:15:00
1713177000000,66477.0,66523.69,66400.55,66506.76,162.32844,2024-04-15 10:30:00
1713177900000,66506.77,66578.49,66445.79,66465.56,239.35266,2024-04-15 10:45:00
1713178800000,66465.57,66720.64,66191.48,66250.04,515.96161,2024-04-15 11:00:00
1713179700000,66250.05,66317.05,66100.15,66196.65,401.54615,2024-04-15 11:15:00
1713180600000,66196.66,66217.0,65840.8,65999.99,414.82432,2024-04-15 11:30:00
1713181500000,65999.99,66095.75,65807.25,65860.12,343.21134,2024-04-15 11:45:00
1713182400000,65860.12,66144.03,65797.73,66131.31,439.48162,2024-04-15 12:00:00
1713183300000,66131.32,66166.65,65883.26,66022.06,272.33091,2024-04-15 12:15:00
1713184200000,66022.07,66243.12,65900.0,66105.73,389.46295,2024-04-15 12:30:00
1713185100000,66105.74,66164.2,65992.75,66028.17,196.80791,2024-04-15 12:45:00
1713186000000,66028.17,66240.44,65904.25,66156.45,318.14174,2024-04-15 13:00:00
1713186900000,66156.45,66257.0,66025.9,66150.0,241.76382,2024-04-15 13:15:00
1713187800000,66149.99,66267.14,65809.13,66228.97,556.03156,2024-04-15 13:30:00
1713188700000,66228.97,66399.0,65684.65,65865.77,815.87223,2024-04-15 13:45:00
1713189600000,65865.78,65977.0,65178.75,65205.43,971.84956,2024-04-15 14:00:00
1713190500000,65205.43,65557.0,65149.25,65359.21,789.92309,2024-04-15 14:15:00
1713191400000,65359.21,65457.0,64700.02,64848.18,1073.9326,2024-04-15 14:30:00
1713192300000,64848.17,64921.92,64183.99,64235.24,1812.05583,2024-04-15 14:45:00
1713193200000,64235.25,64512.86,63810.0,64509.2,1506.69965,2024-04-15 15:00:00
1713194100000,64509.2,64792.88,64342.9,64656.65,808.4362,2024-04-15 15:15:00
1713195000000,64656.66,64705.58,64300.0,64332.79,852.3645,2024-04-15 15:30:00
1713195900000,64332.79,64673.21,64306.39,64568.81,852.62486,2024-04-15 15:45:00
1713196800000,64568.8,64868.28,64462.19,64537.02,575.93472,2024-04-15 16:00:00
1713197700000,64537.02,64587.86,64049.56,64114.74,763.9401,2024-04-15 16:15:00
1713198600000,64114.73,64351.83,63892.88,64138.36,972.09811,2024-04-15 16:30:00
1713199500000,64138.35,64309.83,64010.0,64148.61,546.53235,2024-04-15 16:45:00
1713200400000,64148.61,64745.2,64100.0,64519.75,674.68835,2024-04-15 17:00:00
1713201300000,64519.75,64550.0,63618.77,63797.68,967.87034,2024-04-15 17:15:00
1713202200000,63797.69,64170.74,63688.12,63694.4,773.7782,2024-04-15 17:30:00
1713203100000,63694.41,64039.91,63310.99,63908.48,1047.88555,2024-04-15 17:45:00
1713204000000,63908.48,64060.34,63737.18,63742.15,451.5284,2024-04-15 18:00:00
1713204900000,63742.15,63742.15,63111.0,63476.99,1029.43696,2024-04-15 18:15:00
1713205800000,63476.99,63863.22,63295.41,63853.35,815.50224,2024-04-15 18:30:00
1713206700000,63853.34,63875.0,63129.0,63170.87,665.77484,2024-04-15 18:45:00
1713207600000,63170.86,63195.13,62274.4,63021.88,1753.32839,2024-04-15 19:00:00
1713208500000,63021.87,63307.69,62597.0,63123.71,749.15845,2024-04-15 19:15:00
1713209400000,63123.7,63471.7,63040.57,63320.32,819.67308,2024-04-15 19:30:00
1713210300000,63320.33,63632.5,63292.63,63301.11,592.13318,2024-04-15 19:45:00
1713211200000,63301.11,63633.02,63289.2,63441.64,470.88551,2024-04-15 20:00:00
1713212100000,63441.63,63455.53,62942.82,63270.31,534.95606,2024-04-15 20:15:00
1713213000000,63270.31,63397.27,63139.11,63319.34,268.56428,2024-04-15 20:30:00
1713213900000,63319.35,63319.35,62982.32,63112.96,309.97183,2024-04-15 20:45:00
1713214800000,63112.96,63474.55,63112.96,63295.74,307.87605,2024-04-15 21:00:00
1713215700000,63295.74,63326.08,62666.0,63028.63,540.72938,2024-04-15 21:15:00
1713216600000,63028.63,63028.63,62632.0,62911.81,407.76212,2024-04-15 21:30:00
1713217500000,62911.82,63363.37,62909.25,63262.94,273.30061,2024-04-15 21:45:00
1713218400000,63262.94,63285.9,62900.0,62986.59,447.41499,2024-04-15 22:00:00
1713219300000,62986.58,63054.89,62700.0,63048.0,363.86115,2024-04-15 22:15:00
1713220200000,63048.0,63527.31,63032.01,63387.56,454.90924,2024-04-15 22:30:00
1713221100000,63387.57,63459.99,63209.68,63459.98,239.38422,2024-04-15 22:45:00
1713222000000,63459.98,63540.61,63340.62,63540.61,247.56769,2024-04-15 23:00:00
1713222900000,63540.61,63558.0,63179.21,63288.84,304.18982,2024-04-15 23:15:00
1713223800000,63288.85,63440.0,63210.62,63440.0,176.96244,2024-04-15 23:30:00
1713224700000,63440.0,63525.34,63318.68,63419.99,237.66224,2024-04-15 23:45:00
1713225600000,63419.99,63581.83,63308.0,63581.83,348.94723,2024-04-16 00:00:00
1713226500000,63581.82,63719.98,63228.01,63268.0,489.54566,2024-04-16 00:15:00
1713227400000,63268.0,63388.0,63038.0,63062.54,370.33457,2024-04-16 00:30:00
1713228300000,63062.53,63255.48,62933.33,63254.74,270.52513,2024-04-16 00:45:00
1713229200000,63254.74,63551.75,63089.0,63516.0,340.26471,2024-04-16 01:00:00
1713230100000,63515.99,63718.16,63407.97,63624.0,348.5144,2024-04-16 01:15:00
1713231000000,63624.01,63899.69,63355.65,63508.0,396.45768,2024-04-16 01:30:00
1713231900000,63508.0,63554.48,63116.73,63147.5,370.92199,2024-04-16 01:45:00
1713232800000,63147.5,63174.38,62842.06,63068.0,467.25696,2024-04-16 02:00:00
1713233700000,63068.0,63116.0,62750.0,62795.53,530.49148,2024-04-16 02:15:00
1713234600000,62795.53,63253.23,62795.52,63225.94,327.1068,2024-04-16 02:30:00
1713235500000,63225.94,63500.0,63164.63,63401.55,316.9055,2024-04-16 02:45:00
1713236400000,63401.56,63554.99,63319.0,63438.0,291.43252,2024-04-16 03:00:00
1713237300000,63438.01,63438.01,63100.0,63140.0,459.14184,2024-04-16 03:15:00
1713238200000,63139.99,63170.0,62872.0,62885.34,345.68865,2024-04-16 03:30:00
1713239100000,62885.33,63112.23,62799.32,62956.0,1106.52316,2024-04-16 03:45:00
1713240000000,62956.0,63029.13,62304.29,62504.39,1655.08735,2024-04-16 04:00:00
1713240900000,62504.39,62691.82,62271.0,62431.66,1171.58692,2024-04-16 04:15:00
1713241800000,62431.66,62643.47,62000.0,62061.33,1117.60809,2024-04-16 04:30:00
1713242700000,62061.32,62487.0,61680.0,62487.0,1290.4329,2024-04-16 04:45:00
1713243600000,62487.0,62615.04,62366.44,62524.6,725.658,2024-04-16 05:00:00
1713244500000,62524.6,62739.34,62467.28,62698.72,462.68621,2024-04-16 05:15:00
1713245400000,62698.71,62812.74,62610.19,62797.22,384.10167,2024-04-16 05:30:00
1713246300000,62797.23,62888.0,62582.55,62700.41,478.90709,2024-04-16 05:45:00
1713247200000,62700.41,62949.87,62636.73,62843.73,375.54932,2024-04-16 06:00:00
1713248100000,62843.73,63075.64,62810.0,62941.74,442.68485,2024-04-16 06:15:00
1713249000000,62941.74,63043.18,62863.62,62964.99,269.88459,2024-04-16 06:30:00
1713249900000,62965.0,63254.88,62964.99,63195.12,349.41093,2024-04-16 06:45:00
1713250800000,63195.13,63270.32,63104.4,63169.68,313.19305,2024-04-16 07:00:00
1713251700000,63169.68,63422.04,63124.09,63288.76,365.81462,2024-04-16 07:15:00
1713252600000,63288.75,63800.0,63204.49,63322.63,1017.67691,2024-04-16 07:30:00
1713253500000,63322.63,63578.3,63271.81,63516.19,473.42929,2024-04-16 07:45:00
1713254400000,63516.18,63660.0,63344.43,63369.99,428.77997,2024-04-16 08:00:00
1713255300000,63369.99,63395.59,63199.05,63241.99,450.01848,2024-04-16 08:15:00
1713256200000,63241.99,63415.0,63151.71,63165.35,251.61083,2024-04-16 08:30:00
1713257100000,63165.35,63331.21,63077.02,63288.48,309.00788,2024-04-16 08:45:00
1713258000000,63288.48,63461.01,63241.01,63290.01,276.29636,2024-04-16 09:00:00
1713258900000,63290.0,63578.34,63259.6,63493.21,267.86896,2024-04-16 09:15:00
1713259800000,63493.21,63547.26,63329.74,63331.01,213.47095,2024-04-16 09:30:00
1713260700000,63331.0,63373.23,63198.67,63242.19,318.08287,2024-04-16 09:45:00
1713261600000,63242.18,63340.66,63095.8,63158.06,416.56843,2024-04-16 10:00:00
1713262500000,63158.05,63158.06,61750.0,61899.99,1974.82633,2024-04-16 10:15:00
1713263400000,61899.99,62499.86,61600.0,62310.8,1916.75511,2024-04-16 10:30:00
1713264300000,62310.8,62641.5,62290.6,62559.23,628.41646,2024-04-16 10:45:00
1713265200000,62559.22,62843.96,62486.67,62692.24,576.48398,2024-04-16 11:00:00
1713266100000,62692.23,62779.6,62451.55,62592.96,365.27616,2024-04-16 11:15:00
1713267000000,62592.96,62717.64,62366.44,62440.61,402.29669,2024-04-16 11:30:00
1713267900000,62440.61,63269.95,62436.08,63094.77,764.95961,2024-04-16 11:45:00
1713268800000,63094.76,63094.77,62811.87,62943.05,449.72841,2024-04-16 12:00:00
1713269700000,62943.04,63236.52,62815.0,63174.38,308.46607,2024-04-16 12:15:00
1713270600000,63174.38,63422.97,63072.57,63138.99,485.6597,2024-04-16 12:30:00
1713271500000,63139.0,63198.16,62910.33,63047.89,416.81019,2024-04-16 12:45:00
1713272400000,63047.88,63221.35,62871.52,62979.9,392.44868,2024-04-16 13:00:00
1713273300000,62979.89,63342.52,62658.26,63175.78,635.59096,2024-04-16 13:15:00
1713274200000,63175.78,63330.22,62319.0,62551.3,1443.56391,2024-04-16 13:30:00
1713275100000,62551.31,62756.0,62136.28,62692.41,1309.74461,2024-04-16 13:45:00
1713276000000,62692.41,62908.82,62459.68,62880.41,734.96775,2024-04-16 14:00:00
1713276900000,62880.41,63100.0,62397.52,62424.17,823.70402,2024-04-16 14:15:00
1713277800000,62424.18,62569.28,62020.01,62501.9,897.45164,2024-04-16 14:30:00
1713278700000,62501.89,62570.71,62082.46,62092.13,581.11891,2024-04-16 14:45:00
1713279600000,62092.12,62415.0,61888.0,62004.27,792.81304,2024-04-16 15:00:00
1713280500000,62004.27,62374.83,61947.03,62259.21,553.70181,2024-04-16 15:15:00
1713281400000,62259.2,62314.96,61858.72,61947.16,697.95736,2024-04-16 15:30:00
1713282300000,61947.15,62065.01,61735.42,61762.2,851.99798,2024-04-16 15:45:00
1713283200000,61762.19,62002.1,61700.0,61922.51,720.46696,2024-04-16 16:00:00
1713284100000,61922.51,62110.64,61694.02,61868.29,619.59897,2024-04-16 16:15:00
1713285000000,61868.29,62219.15,61753.33,62096.31,611.10897,2024-04-16 16:30:00
1713285900000,62096.31,62730.9,61992.05,62730.9,1064.65874,2024-04-16 16:45:00
1713286800000,62730.89,62991.31,62515.0,62798.79,895.16333,2024-04-16 17:00:00
1713287700000,62798.8,63280.75,62754.03,63011.48,824.13059,2024-04-16 17:15:00
1713288600000,63011.48,63027.98,62535.8,62817.99,840.31391,2024-04-16 17:30:00
1713289500000,62817.99,62913.1,62282.01,62490.36,690.31588,2024-04-16 17:45:00
1713290400000,62490.37,63041.85,62427.24,62774.8,673.97123,2024-04-16 18:00:00
1713291300000,62774.8,62784.36,62487.96,62674.57,632.61295,2024-04-16 18:15:00
1713292200000,62674.57,62918.89,62650.94,62747.75,468.28501,2024-04-16 18:30:00
1713293100000,62747.76,63004.2,62705.34,63003.92,464.39881,2024-04-16 18:45:00
1713294000000,63003.93,63094.8,62843.92,62873.44,350.06943,2024-04-16 19:00:00
1713294900000,62873.44,63072.29,62772.41,62958.05,301.6323,2024-04-16 19:15:00
1713295800000,62958.05,62961.01,62648.26,62680.81,327.84459,2024-04-16 19:30:00
1713296700000,62680.8,62805.09,62650.55,62721.43,454.80612,2024-04-16 19:45:00
1713297600000,62721.43,62829.27,62555.0,62701.24,278.94503,2024-04-16 20:00:00
1713298500000,62701.24,62924.42,62685.75,62924.42,150.32734,2024-04-16 20:15:00
1713299400000,62924.42,62960.8,62839.32,62884.11,215.64956,2024-04-16 20:30:00
1713300300000,62884.1,63050.0,62829.11,63019.72,192.83093,2024-04-16 20:45:00
1713301200000,63019.73,63447.5,62973.83,63263.62,443.24255,2024-04-16 21:00:00
1713302100000,63263.62,63780.0,63221.35,63659.15,681.82549,2024-04-16 21:15:00
1713303000000,63659.15,63993.26,63543.63,63975.79,544.06259,2024-04-16 21:30:00
1713303900000,63975.79,64365.0,63915.19,64007.12,758.26827,2024-04-16 21:45:00
1713304800000,64007.11,64080.0,63781.82,63848.4,458.57025,2024-04-16 22:00:00
1713305700000,63848.41,63848.41,63613.71,63678.82,175.91924,2024-04-16 22:15:00
1713306600000,63678.83,63805.2,63656.88,63695.27,186.4656,2024-04-16 22:30:00
1713307500000,63695.26,63824.08,63688.01,63782.57,152.65374,2024-04-16 22:45:00
1713308400000,63782.56,63814.94,63623.32,63702.63,139.53359,2024-04-16 23:00:00
1713309300000,63702.63,63876.64,63690.02,63833.85,151.03398,2024-04-16 23:15:00
1713310200000,63833.84,63843.25,63720.35,63829.89,175.91891,2024-04-16 23:30:00
1713311100000,63829.88,63829.89,63641.89,63793.39,180.45427,2024-04-16 23:45:00
1713312000000,63793.4,63822.14,63581.16,63690.75,538.16261,2024-04-17 00:00:00
1713312900000,63690.75,63865.0,63592.4,63727.33,407.2551,2024-04-17 00:15:00
1713313800000,63727.33,63813.29,63673.67,63806.14,183.51758,2024-04-17 00:30:00
1713314700000,63806.15,64239.67,63801.68,64022.59,381.54615,2024-04-17 00:45:00
1713315600000,64022.6,64024.1,63651.27,63753.55,300.23279,2024-04-17 01:00:00
1713316500000,63753.54,63950.02,63615.0,63949.99,252.84127,2024-04-17 01:15:00
1713317400000,63949.99,63950.02,63771.9,63835.6,149.41462,2024-04-17 01:30:00
1713318300000,63835.61,64048.79,63786.0,64017.64,175.55283,2024-04-17 01:45:00
1713319200000,64017.64,64295.0,63989.16,64072.39,447.77418,2024-04-17 02:00:00
1713320100000,64072.39,64080.55,63750.01,63849.16,225.57943,2024-04-17 02:15:00
1713321000000,63849.15,63964.36,63816.05,63884.83,159.21951,2024-04-17 02:30:00
1713321900000,63884.83,63911.23,63694.28,63840.08,583.10972,2024-04-17 02:45:00
1713322800000,63840.09,64026.79,63802.5,64014.78,144.89507,2024-04-17 03:00:00
1713323700000,64014.78,64067.41,63938.14,64016.47,149.66221,2024-04-17 03:15:00
1713324600000,64016.48,64048.79,63915.19,63915.19,143.73505,2024-04-17 03:30:00
1713325500000,63915.19,63926.16,63733.92,63842.02,165.60311,2024-04-17 03:45:00
1713326400000,63842.03,63896.29,63767.64,63807.5,155.71641,2024-04-17 04:00:00
1713327300000,63807.5,63817.18,63672.26,63780.92,151.90238,2024-04-17 04:15:00
1713328200000,63780.92,64205.0,63780.92,64117.9,305.95272,2024-04-17 04:30:00
1713329100000,64117.9,64247.55,64067.03,64101.11,312.9482,2024-04-17 04:45:00
1713330000000,64101.11,64285.0,64021.0,64274.99,271.53207,2024-04-17 05:00:00
1713330900000,64274.99,64499.0,64143.41,64197.48,462.61473,2024-04-17 05:15:00
1713331800000,64197.48,64305.45,64080.14,64081.37,200.34079,2024-04-17 05:30:00
1713332700000,64081.38,64081.38,63827.72,63928.01,328.41911,2024-04-17 05:45:00
1713333600000,63928.01,63960.65,63781.19,63899.53,337.88302,2024-04-17 06:00:00
1713334500000,63899.52,63921.4,63735.2,63844.61,358.2571,2024-04-17 06:15:00
1713335400000,63844.61,64000.0,63830.78,63958.7,115.20205,2024-04-17 06:30:00
1713336300000,63958.7,63958.71,63833.39,63880.92,238.69253,2024-04-17 06:45:00
1713337200000,63880.92,63935.56,63268.0,63524.91,782.42019,2024-04-17 07:00:00
1713338100000,63524.92,63626.09,63368.59,63606.54,318.96665,2024-04-17 07:15:00
1713339000000,63606.54,63635.43,63477.27,63585.87,210.94089,2024-04-17 07:30:00
1713339900000,63585.86,63606.14,63181.81,63297.84,219.05935,2024-04-17 07:45:00
1713340800000,63297.85,63578.29,63289.33,63465.61,413.40677,2024-04-17 08:00:00
1713341700000,63465.61,63584.0,63320.0,63583.99,248.57487,2024-04-17 08:15:00
1713342600000,63583.99,63587.88,63372.38,63400.0,128.14077,2024-04-17 08:30:00
1713343500000,63400.0,63409.08,63150.1,63325.75,274.58343,2024-04-17 08:45:00
1713344400000,63325.76,63514.32,63265.07,63415.47,153.72212,2024-04-17 09:00:00
1713345300000,63415.47,63539.99,63390.05,63503.91,165.21627,2024-04-17 09:15:00
1713346200000,63503.91,63534.41,63299.84,63344.33,241.21981,2024-04-17 09:30:00
1713347100000,63344.33,63389.37,63227.82,63320.16,289.7138,2024-04-17 09:45:00
1713348000000,63320.16,63338.72,62752.31,62898.6,749.31605,2024-04-17 10:00:00
1713348900000,62898.6,63060.0,62763.25,62963.3,395.65567,2024-04-17 10:15:00
1713349800000,62963.29,63092.63,62888.24,62954.07,222.08287,2024-04-17 10:30:00
1713350700000,62954.07,62960.67,62823.97,62898.04,201.87196,2024-04-17 10:45:00
1713351600000,62898.05,63064.42,62893.43,63025.45,174.23096,2024-04-17 11:00:00
1713352500000,63025.46,63163.11,62954.14,62988.5,168.16575,2024-04-17 11:15:00
1713353400000,62988.49,63064.94,62882.33,63015.3,166.28214,2024-04-17 11:30:00
1713354300000,63015.3,63015.3,62541.13,62595.04,536.67406,2024-04-17 11:45:00
1713355200000,62595.04,62836.12,62595.03,62662.72,299.44843,2024-04-17 12:00:00
1713356100000,62662.71,62805.37,62336.35,62428.16,523.08022,2024-04-17 12:15:00
1713357000000,62428.17,62496.29,62061.44,62260.72,717.2671,2024-04-17 12:30:00
1713357900000,62260.71,62413.25,62151.95,62317.75,415.80397,2024-04-17 12:45:00
1713358800000,62317.76,62456.65,62143.86,62214.41,347.08852,2024-04-17 13:00:00
1713359700000,62214.41,62379.03,62128.99,62338.44,382.52318,2024-04-17 13:15:00
1713360600000,62338.45,62974.88,62229.23,62755.35,683.40526,2024-04-17 13:30:00
1713361500000,62755.35,62968.0,62601.39,62635.88,756.70446,2024-04-17 13:45:00
1713362400000,62635.88,62657.55,61875.0,62115.23,1220.05215,2024-04-17 14:00:00
1713363300000,62115.22,62158.54,61034.57,61492.65,2730.86909,2024-04-17 14:15:00
1713364200000,61492.65,61867.78,60741.0,61833.31,2301.18871,2024-04-17 14:30:00
1713365100000,61833.3,61957.98,61098.14,61279.66,1111.10416,2024-04-17 14:45:00
1713366000000,61279.65,61538.35,60743.71,60802.94,1328.22456,2024-04-17 15:00:00
1713366900000,60798.37,61113.8,60423.21,60423.21,1844.06673,2024-04-17 15:15:00
1713367800000,60423.22,60600.0,59888.0,60448.08,3280.69165,2024-04-17 15:30:00
1713368700000,60448.07,60715.05,60086.14,60304.95,1760.04449,2024-04-17 15:45:00
1713369600000,60304.95,61050.0,59678.16,60977.04,2348.90546,2024-04-17 16:00:00
1713370500000,60977.05,61100.0,60438.61,60751.83,1414.22803,2024-04-17 16:15:00
1713371400000,60751.84,60779.38,60050.0,60100.57,1255.51396,2024-04-17 16:30:00
1713372300000,60100.58,60442.85,59901.11,60194.95,756.83438,2024-04-17 16:45:00
1713373200000,60194.96,60572.66,60119.11,60357.24,627.46041,2024-04-17 17:00:00
1713374100000,60357.25,60800.0,60357.24,60765.3,636.75823,2024-04-17 17:15:00
1713375000000,60765.3,60909.15,60578.11,60753.09,555.22221,2024-04-17 17:30:00
1713375900000,60753.08,61365.98,60607.22,61275.37,701.86097,2024-04-17 17:45:00
1713376800000,61275.36,61780.0,61159.42,61659.04,1099.30504,2024-04-17 18:00:00
1713377700000,61659.05,61956.42,61518.01,61790.73,748.05177,2024-04-17 18:15:00
1713378600000,61790.73,61852.69,61435.57,61819.1,702.79124,2024-04-17 18:30:00
1713379500000,61819.09,61819.1,61386.71,61445.57,350.63888,2024-04-17 18:45:00
1713380400000,61445.57,61473.94,61052.92,61159.42,498.11378,2024-04-17 19:00:00
1713381300000,61159.43,61268.0,60900.0,60997.51,410.13636,2024-04-17 19:15:00
1713382200000,60997.51,61232.32,60727.38,60958.81,431.65932,2024-04-17 19:30:00
1713383100000,60958.8,61325.95,60910.62,61022.35,552.84347,2024-04-17 19:45:00
1713384000000,61022.36,61233.56,60918.24,61037.95,430.83128,2024-04-17 20:00:00
1713384900000,61037.96,61446.09,61000.0,61363.55,267.30636,2024-04-17 20:15:00
1713385800000,61363.55,61457.58,61149.99,61153.93,202.72266,2024-04-17 20:30:00
1713386700000,61153.93,61245.93,60777.0,60846.79,306.55009,2024-04-17 20:45:00
1713387600000,60846.79,61514.18,60846.78,61448.36,311.90384,2024-04-17 21:00:00
1713388500000,61448.36,61660.05,61345.17,61389.8,427.276,2024-04-17 21:15:00
1713389400000,61389.8,61544.49,61024.09,61118.0,291.05171,2024-04-17 21:30:00
1713390300000,61117.99,61340.7,61067.88,61300.92,217.50977,2024-04-17 21:45:00
1713391200000,61300.93,61355.08,61160.34,61263.55,263.83773,2024-04-17 22:00:00
1713392100000,61263.55,61418.0,61254.2,61380.0,167.76842,2024-04-17 22:15:00
1713393000000,61380.01,61601.8,61364.61,61507.26,242.24331,2024-04-17 22:30:00
1713393900000,61507.26,61719.29,61478.26,61689.94,216.15594,2024-04-17 22:45:00
1713394800000,61689.95,61763.07,61544.11,61582.79,214.08136,2024-04-17 23:00:00
1713395700000,61582.79,61582.8,61255.14,61275.36,232.23561,2024-04-17 23:15:00
1713396600000,61275.36,61367.16,61194.93,61321.95,189.01628,2024-04-17 23:30:00
1713397500000,61321.94,61377.0,61239.61,61277.37,130.36182,2024-04-17 23:45:00
1713398400000,61277.38,61490.8,61059.98,61118.0,508.23048,2024-04-18 00:00:00
1713399300000,61118.0,61225.72,60939.92,61168.01,472.48527,2024-04-18 00:15:00
1713400200000,61168.0,61272.0,60948.82,61212.0,337.50554,2024-04-18 00:30:00
1713401100000,61212.0,61525.91,61190.46,61514.69,326.17237,2024-04-18 00:45:00
1713402000000,61514.68,61666.0,61486.87,61587.99,312.37569,2024-04-18 01:00:00
1713402900000,61588.0,61641.72,61382.92,61592.0,357.89561,2024-04-18 01:15:00
1713403800000,61592.0,61592.0,61420.28,61522.0,265.13062,2024-04-18 01:30:00
1713404700000,61522.01,61655.5,61450.75,61639.26,181.49739,2024-04-18 01:45:00
1713405600000,61639.26,61920.0,61576.64,61722.51,260.22654,2024-04-18 02:00:00
1713406500000,61722.51,61722.52,61457.73,61510.0,204.65385,2024-04-18 02:15:00
1713407400000,61510.0,61704.75,61491.0,61607.54,166.22054,2024-04-18 02:30:00
1713408300000,61607.54,61696.37,61552.0,61666.43,172.64636,2024-04-18 02:45:00
1713409200000,61666.42,62150.85,61666.42,62073.4,456.52413,2024-04-18 03:00:00
1713410100000,62073.39,62200.99,61925.95,61942.12,328.77492,2024-04-18 03:15:00
1713411000000,61942.12,62229.9,61847.49,62039.3,486.92388,2024-04-18 03:30:00
1713411900000,62039.3,62090.0,61942.04,61988.0,274.79443,2024-04-18 03:45:00
1713412800000,61987.99,62075.46,61923.91,61923.92,347.90011,2024-04-18 04:00:00
1713413700000,61923.92,62047.99,61800.67,62028.01,178.33009,2024-04-18 04:15:00
1713414600000,62028.0,62060.0,61750.98,61788.0,275.10739,2024-04-18 04:30:00
1713415500000,61788.01,61788.01,61556.47,61640.06,329.75708,2024-04-18 04:45:00
1713416400000,61640.06,61735.53,61608.22,61612.94,260.8138,2024-04-18 05:00:00
1713417300000,61612.95,61722.4,61606.56,61710.37,135.94019,2024-04-18 05:15:00
1713418200000,61710.37,61814.61,61246.37,61363.26,665.75812,2024-04-18 05:30:00
1713419100000,61363.26,61420.29,60992.0,61072.02,467.46955,2024-04-18 05:45:00
1713420000000,61072.02,61320.0,61012.29,61228.0,490.84692,2024-04-18 06:00:00
1713420900000,61227.99,61286.5,61001.01,61153.67,354.83518,2024-04-18 06:15:00
1713421800000,61153.66,61169.0,60803.35,60900.01,477.47857,2024-04-18 06:30:00
1713422700000,60900.01,61147.83,60900.0,61147.83,324.17991,2024-04-18 06:45:00
1713423600000,61147.82,61307.79,61076.0,61223.54,196.09728,2024-04-18 07:00:00
1713424500000,61223.54,61362.32,61164.01,61188.4,245.05507,2024-04-18 07:15:00
1713425400000,61188.4,61223.52,60941.17,61056.82,353.55869,2024-04-18 07:30:00
1713426300000,61056.83,61307.3,61056.82,61178.08,286.48839,2024-04-18 07:45:00
1713427200000,61178.08,61270.68,60876.0,60968.62,332.95077,2024-04-18 08:00:00
1713428100000,60968.63,61138.81,60864.0,61138.8,478.5323,2024-04-18 08:15:00
1713429000000,61138.81,61550.0,61138.81,61410.75,610.60292,2024-04-18 08:30:00
1713429900000,61410.74,61478.27,61277.77,61335.99,283.33465,2024-04-18 08:45:00
1713430800000,61335.99,61710.14,61320.34,61538.32,460.38073,2024-04-18 09:00:00
1713431700000,61538.33,61580.55,61430.0,61472.8,287.55165,2024-04-18 09:15:00
1713432600000,61472.8,61602.74,61362.31,61404.33,217.06832,2024-04-18 09:30:00
1713433500000,61404.33,61636.51,61384.14,61636.5,212.79298,2024-04-18 09:45:00
1713434400000,61636.51,61696.36,61513.79,61541.95,257.33994,2024-04-18 10:00:00
1713435300000,61541.95,61700.0,61500.0,61657.8,281.65369,2024-04-18 10:15:00
1713436200000,61657.8,61783.81,61598.53,61606.56,417.45284,2024-04-18 10:30:00
1713437100000,61606.57,61925.63,61606.56,61821.75,415.96303,2024-04-18 10:45:00
1713438000000,61821.76,62471.99,61821.75,62405.49,1410.00595,2024-04-18 11:00:00
1713438900000,62405.48,63072.27,62400.0,62933.34,2066.01773,2024-04-18 11:15:00
1713439800000,62933.34,63072.0,62624.08,62630.9,668.19184,2024-04-18 11:30:00
1713440700000,62630.9,62763.57,62547.75,62597.92,454.19487,2024-04-18 11:45:00
1713441600000,62597.92,62730.18,62322.76,62439.51,506.86046,2024-04-18 12:00:00
1713442500000,62439.52,62460.58,62111.0,62120.19,312.43874,2024-04-18 12:15:00
1713443400000,62120.2,62264.97,61580.71,62257.33,1003.36716,2024-04-18 12:30:00
1713444300000,62257.32,62307.97,62025.54,62232.96,342.0158,2024-04-18 12:45:00
1713445200000,62232.96,62374.18,62106.87,62236.2,385.2803,2024-04-18 13:00:00
1713446100000,62236.2,62476.0,62085.4,62420.73,407.3131,2024-04-18 13:15:00
1713447000000,62420.73,62560.64,61896.9,62376.02,859.22987,2024-04-18 13:30:00
1713447900000,62376.02,62833.34,62304.73,62810.0,975.33413,2024-04-18 13:45:00
1713448800000,62810.01,63471.42,62564.91,63462.04,1684.15791,2024-04-18 14:00:00
1713449700000,63462.04,63840.0,63326.0,63681.31,1731.36133,2024-04-18 14:15:00
1713450600000,63681.31,63970.81,63468.04,63705.21,1201.59562,2024-04-18 14:30:00
1713451500000,63705.22,63833.7,63385.34,63816.57,762.8117,2024-04-18 14:45:00
1713452400000,63816.56,64117.09,63692.3,63884.08,1220.62725,2024-04-18 15:00:00
1713453300000,63884.09,63963.04,63558.82,63573.13,659.02378,2024-04-18 15:15:00
